img_fn,Original_Caption,Caption,semantic_distance,mean_similarity_score
1105_glass_door_mask_merged.png,"['a modern lobby with plant and artwork', 'A professional lobby.', 'A wall art hanged on a wall', 'a room with wall frames and a flower', 'A indoor lobby area with artwork on the wall and a directory map on the wall indicating what floor it is.', 'An empty room with flower vase and artwork hang on the wall', 'the entrance of a nice home', 'Lobby of a building with a large glass door, a plant, and colorful painting', 'The entrance to a large building with an elaborate painting on the wall.', 'A room that has a big piece of art and a plant.', 'A lobby with artwork is shown']","['A large wallhanging is displayed in an empty room.', 'An abstract painting is displayed on the wall of a brightly lit, empty hallway or gallery space.', 'A empty room with a painting on the wall', 'There is a big painting on the wall in an art museum.', 'a spartan art museum focusing solely on a large intricately patterned abstact painting that might include a few birds', 'A room with a large decorative picture hanging on the wall.', 'A painting inside of a museum.', 'A pointing hangs on the wall of a room.', 'a beautiful picture  appears to possibly being hung up in an art gallery  with a possibility of someone previously mopped the floors', 'A giant picture hanging on a wall.', 'A large painting hangs on a wall in a bright corner of a museum.']","[0.5916652679443359, 0.5590534806251526, 0.6051517128944397, 0.5578283071517944, 0.4554467499256134, 0.622183084487915, 0.5720956921577454, 0.5355477929115295, 0.5475646257400513, 0.5853318572044373, 0.5716078281402588]",0.5639523999257521
1105_painting_mask_0.png,"['a modern lobby with plant and artwork', 'A professional lobby.', 'A wall art hanged on a wall', 'a room with wall frames and a flower', 'A indoor lobby area with artwork on the wall and a directory map on the wall indicating what floor it is.', 'An empty room with flower vase and artwork hang on the wall', 'the entrance of a nice home', 'Lobby of a building with a large glass door, a plant, and colorful painting', 'The entrance to a large building with an elaborate painting on the wall.', 'A room that has a big piece of art and a plant.', 'A lobby with artwork is shown']","['A plant sits in an empty room with doors.', 'A lobby area is filled with natural sunlight from the windows.', 'An empty entry to a building that has glass doors and a directory.', 'A lobby of a doctors office.', 'This is a picture of a well lit  room with two doors ,a sign ,and a flower pot.', 'An entryway with a plant', 'A person is standing in the lobby of a commercial building', 'An empty hallway leads toward a glass door next to a directory and a potted plant.', 'An indoor building lobby features a large snake plant in a white planter in the foreground.', 'Inside a building with a white potted plant shows tall glass doors and a metal sign next to it.']","[0.5440970659255981, 0.5502724051475525, 0.5215974450111389, 0.57956862449646, 0.5457220673561096, 0.6174103021621704, 0.5113623738288879, 0.5332139134407043, 0.5520168542861938, 0.5383361577987671]",0.5493597209453582
1105_plant_mask_0.png,"['a modern lobby with plant and artwork', 'A professional lobby.', 'A wall art hanged on a wall', 'a room with wall frames and a flower', 'A indoor lobby area with artwork on the wall and a directory map on the wall indicating what floor it is.', 'An empty room with flower vase and artwork hang on the wall', 'the entrance of a nice home', 'Lobby of a building with a large glass door, a plant, and colorful painting', 'The entrance to a large building with an elaborate painting on the wall.', 'A room that has a big piece of art and a plant.', 'A lobby with artwork is shown']","['A hotel lobby with decorations.', 'beige stone interior of building doorway with red yellow white abstract painting on wall', ""A office building with a painting in it. it's quiet."", 'An empty lobby contains an abstract painting.', 'abstract art on a wall in a foyer', 'A doctors office implicating where things on the wall', 'a lobby of a building with a big abstract painting inside', 'A cloth piece of art hangs on a wall.', 'An empty space in a room  with a large, colorful artwork displayed on a wall .', 'An abstract painting hangs in a public lobby.', 'A lobby with  a directory sign and a large painting on the wall']","[0.6079322695732117, 0.5003225803375244, 0.570749819278717, 0.6133999228477478, 0.5970340967178345, 0.5408369898796082, 0.6420478820800781, 0.5459964275360107, 0.6321921348571777, 0.6247309446334839, 0.6441185474395752]",0.5926692377437245
1105_sign_mask_0.png,"['a modern lobby with plant and artwork', 'A professional lobby.', 'A wall art hanged on a wall', 'a room with wall frames and a flower', 'A indoor lobby area with artwork on the wall and a directory map on the wall indicating what floor it is.', 'An empty room with flower vase and artwork hang on the wall', 'the entrance of a nice home', 'Lobby of a building with a large glass door, a plant, and colorful painting', 'The entrance to a large building with an elaborate painting on the wall.', 'A room that has a big piece of art and a plant.', 'A lobby with artwork is shown']","['A large modern painting hangs on the wall of the room with a plant in it.', 'The inside of a hotel lobby', 'art ona wall and plant vase in aroom', 'A white room with a plant and an abstract painting', 'Interesting artwork of browns, yellows and oranges on the wall of the lobby of a building, near the entrance doors. The floor is tiled; there is also a large healthy looking green plant across from the art work.', 'A hallway of a building that a white tiled floor and cream colored wall with a large abstract painting on the wall and a green plant in a white planter.', 'This is the view of the entrance/vestibule of an office or hotel building.', 'There is a large piece of artwork hanging in a lobby.', 'There is a portrait on the wall and a snake plant in the room', 'A painting on the wall in an empty room']","[0.6195082664489746, 0.6036207675933838, 0.6069334745407104, 0.6029066443443298, 0.6065664887428284, 0.5837308764457703, 0.5449659824371338, 0.6715559363365173, 0.5669699311256409, 0.611549437046051]",0.601830780506134
1106_dog_mask_0.png,"['A man is using his laptop while lying in bed with his dog.', 'Man working online while dog keeps him company.', 'A man is watching a show and his dog is accompanying him.', 'A man is using a laptop.', 'A person and a dog lie together on a coach  while using a laptop', 'man on laptop laying with his dog', 'A man is laying on a couch wirh his dog while looking at his laptop', 'A man lying on a bed and looking at his laptop with his black dog lying next him.', 'A man and his dog on the bed with his laptop', 'An older gentlemen lays on his stomach typing on a black laptop on his bed while a black dog lying next to him looks intrigued.', 'A man types on his computer while his dog watches.']","['A man looks at a computer screen while laying face down on a day bed', 'A man laying on bed with laptop with coffee on side table', 'A man browses on his computer.', 'A man is lying on the bed operating a laptop.', 'A man in bed using a laptop', 'A man uses his computer while laying on the bed.', 'a man on the bed using his laptop and a cup of tea by the bedside', 'A man lays on a couch bed while working on a laptop with a cup of coffee nearby on a nightstand', 'A man is laying on a couch and using his laptop as he enjoys a cup of coffee', 'A man is lying on the bed on his laptop.']","[0.6504347324371338, 0.6913907527923584, 0.6451314091682434, 0.7153831720352173, 0.7013223171234131, 0.7036933898925781, 0.6564807295799255, 0.6815707683563232, 0.6928958296775818, 0.7344656586647034]",0.6872768759727478
1106_laptop_mask_0.png,"['A man is using his laptop while lying in bed with his dog.', 'Man working online while dog keeps him company.', 'A man is watching a show and his dog is accompanying him.', 'A man is using a laptop.', 'A person and a dog lie together on a coach  while using a laptop', 'man on laptop laying with his dog', 'A man is laying on a couch wirh his dog while looking at his laptop', 'A man lying on a bed and looking at his laptop with his black dog lying next him.', 'A man and his dog on the bed with his laptop', 'An older gentlemen lays on his stomach typing on a black laptop on his bed while a black dog lying next to him looks intrigued.', 'A man types on his computer while his dog watches.']","['A man laying prone focused on something while his dog lays next to him.', 'A man and a dog lay in a bed together.', 'A man laying on a bed with his hands crossed and a dog sitting next to him', 'A person and a dog are lying on a couch together while looking toward something off camera.', 'A man lying on a bed with his dog beside him.', 'A man and dog lays on the couch.', 'a man lying on his stomach on his bed next to his black dog.', 'A man looking ar something on his bed while his dog watches', 'A man and his dog lie in bed.', 'A man concentrating on something while his dog watches out of curiosity.']","[0.6856856942176819, 0.681816816329956, 0.6861245632171631, 0.6430795192718506, 0.7152074575424194, 0.6902344226837158, 0.6771470308303833, 0.6945797204971313, 0.6892996430397034, 0.6642588973045349]",0.682743376493454
1106_man_mask_0.png,"['A man is using his laptop while lying in bed with his dog.', 'Man working online while dog keeps him company.', 'A man is watching a show and his dog is accompanying him.', 'A man is using a laptop.', 'A person and a dog lie together on a coach  while using a laptop', 'man on laptop laying with his dog', 'A man is laying on a couch wirh his dog while looking at his laptop', 'A man lying on a bed and looking at his laptop with his black dog lying next him.', 'A man and his dog on the bed with his laptop', 'An older gentlemen lays on his stomach typing on a black laptop on his bed while a black dog lying next to him looks intrigued.', 'A man types on his computer while his dog watches.']","['A dog, a laptop, and a cup of coffee are arranged on and around a bed.', 'A dog is laying in bed.', 'a dog laying in bed next to a laptop looking at its owner', 'A dog is watching a laptop.', 'a dog lying in bed next to a laptop', 'a black lab and an IBM thinkpad sit on a bed that is beige striped', 'Picture of a dog lounging on bed next to laptop', 'A large black dog rests beneath the covers of a bed aside an open laptop and a cup of coffee sits on the nightstand at the side of the bed.', 'Dog sitting on a bed with open laptop.', 'A black dog is tucked under the covers of a bed next to an open laptop and a mug of coffee']","[0.6840053200721741, 0.6216527819633484, 0.7363606095314026, 0.7270832657814026, 0.7288135886192322, 0.6252928376197815, 0.7068458795547485, 0.6553850769996643, 0.7418704628944397, 0.6771884560585022]",0.6904498279094696
1106_mug_mask_0.png,"['A man is using his laptop while lying in bed with his dog.', 'Man working online while dog keeps him company.', 'A man is watching a show and his dog is accompanying him.', 'A man is using a laptop.', 'A person and a dog lie together on a coach  while using a laptop', 'man on laptop laying with his dog', 'A man is laying on a couch wirh his dog while looking at his laptop', 'A man lying on a bed and looking at his laptop with his black dog lying next him.', 'A man and his dog on the bed with his laptop', 'An older gentlemen lays on his stomach typing on a black laptop on his bed while a black dog lying next to him looks intrigued.', 'A man types on his computer while his dog watches.']","['dog and man on their bed as the man uses his laptop', 'A man is on the computer with his dog.', 'A man lays on the couch with his laptop while his dog watches him', 'A man is on his bed, pressing his laptop as his dog sits beside him.', 'A man and his dog watching a laptop', 'A man laying on his stomach on the sofa typing on his computer while his black dog lays next to him looking at him.', 'A man lies on his stomach working on a laptop next to a dog on a day bed.', 'A person is operating a computer while lying down with a dog staring at him', 'A man on his bed using his computer', 'A man and a black dog are laying on a bed while looking at a laptop.']","[0.7895117402076721, 0.8000279068946838, 0.8200636506080627, 0.820926308631897, 0.8025047779083252, 0.7699657082557678, 0.8031796813011169, 0.7714524865150452, 0.681331992149353, 0.8003852367401123]",0.7859349489212036
1106_mug_mask_1.png,"['A man is using his laptop while lying in bed with his dog.', 'Man working online while dog keeps him company.', 'A man is watching a show and his dog is accompanying him.', 'A man is using a laptop.', 'A person and a dog lie together on a coach  while using a laptop', 'man on laptop laying with his dog', 'A man is laying on a couch wirh his dog while looking at his laptop', 'A man lying on a bed and looking at his laptop with his black dog lying next him.', 'A man and his dog on the bed with his laptop', 'An older gentlemen lays on his stomach typing on a black laptop on his bed while a black dog lying next to him looks intrigued.', 'A man types on his computer while his dog watches.']","['A man plays on his laptop in bed while his dog sits with him.', 'A man is on his bed going through his laptop with his dog next to him.', 'A man lies on a bed focused on a laptop screen while his black dog rests beside him, appearing to watch along.', 'A man in bed with his dog is on his laptop', 'A man using his laptop on the bed', 'A MAN BUSY ON HIS LAPTOP NEXT TO HIS DOG', 'A dog watching his human use a laptop.', 'Man lying on his stomach on the coach with his laptop in front of him while his black dog looks on.', 'A man is laying on his stomach with a black dog nearby, that is poking a keyboard and viewing the laptop intensely.', 'A man and a black dog lie on a bed while looking at a laptop screen.']","[0.8192170858383179, 0.8259593844413757, 0.8118463754653931, 0.8322893381118774, 0.713029146194458, 0.7747506499290466, 0.7740610241889954, 0.7967641353607178, 0.7782065868377686, 0.7986710071563721]",0.7924794733524323
1108_bowl_mask_0.png,"['There is a woman in the photo and it looks like she has some rolls in a bowl or dumplings. She is standing next to a slow cooker that is white color. The bowl is also a white color.', 'A woman in a red sweatshirt and jeans holds a bowl of food and stands next to a rice cooker.', 'A woman shows off her meal she cooked in her instant pot.', 'A woman holding a bowl of food with her left hand extended to the right.', 'a smiling woman is holding a bowl of food next to a riice cooker', 'A woman is showing a wrapped bowl of food and is standing next to a small rice cooker.', 'A woman standing with a bowl of food', 'The lady is fixing to eat a bowl of food.', ""A woman smiles as she has rice and eggs in the bowl she's holding."", 'Women about to eat leftovers in a cafeteria']","['A girl standing happily next to a rice cooker.', 'A woman using an instant pot.', 'An asian lady standing next to a rice cooker.', 'A lady explaining how to use her electric appliance.', 'Woman smiling showing cooking appliance', 'A woman smiling while near a pressure cooker.', 'a woman smiles as she demonstrates her crock pot in her dining room', 'A woman smiles with her arms out while a cooker sits on a surface beside her.', 'A women is smiling taking a photo while cooking rice.', 'A smiling woman pointing  at a rice cooker on the counter', 'A lady poses with her arms out next to the food she just prepared.']","[0.6166495680809021, 0.5796434879302979, 0.6551445722579956, 0.489163875579834, 0.5823848247528076, 0.6128069162368774, 0.5915713310241699, 0.6211937665939331, 0.6282414793968201, 0.6389907598495483, 0.6699041724205017]",0.6077904321930625
1108_rice_cooker_mask_0.png,"['There is a woman in the photo and it looks like she has some rolls in a bowl or dumplings. She is standing next to a slow cooker that is white color. The bowl is also a white color.', 'A woman in a red sweatshirt and jeans holds a bowl of food and stands next to a rice cooker.', 'A woman shows off her meal she cooked in her instant pot.', 'A woman holding a bowl of food with her left hand extended to the right.', 'a smiling woman is holding a bowl of food next to a riice cooker', 'A woman is showing a wrapped bowl of food and is standing next to a small rice cooker.', 'A woman standing with a bowl of food', 'The lady is fixing to eat a bowl of food.', ""A woman smiles as she has rice and eggs in the bowl she's holding."", 'Women about to eat leftovers in a cafeteria']","['A girl stands smiling with bowl of food in hand.', 'A woman holding a bowl of food with her hand.', 'An Asian woman in a red sweater smiles while holding a dish of food, in a kitchen', 'A  woman holds a bowl of food with tables around her.', 'A woman displaying leftover food.', 'A woman is shown holding a bowl of food while smiling.', 'A happy woman holds a bowl of food.', 'a woman smiling, holding a bowl of pancakes', 'A woman smiles while holding a bowl of food.', 'A women smiling at a bowl of eggs that she prepared while looking at the camera.']","[0.6595302820205688, 0.7312325239181519, 0.6422224044799805, 0.7042679786682129, 0.6392730474472046, 0.739486813545227, 0.7241227030754089, 0.6154069304466248, 0.7307912707328796, 0.6259816288948059]",0.6812315583229065
1108_woman_mask_0.png,"['There is a woman in the photo and it looks like she has some rolls in a bowl or dumplings. She is standing next to a slow cooker that is white color. The bowl is also a white color.', 'A woman in a red sweatshirt and jeans holds a bowl of food and stands next to a rice cooker.', 'A woman shows off her meal she cooked in her instant pot.', 'A woman holding a bowl of food with her left hand extended to the right.', 'a smiling woman is holding a bowl of food next to a riice cooker', 'A woman is showing a wrapped bowl of food and is standing next to a small rice cooker.', 'A woman standing with a bowl of food', 'The lady is fixing to eat a bowl of food.', ""A woman smiles as she has rice and eggs in the bowl she's holding."", 'Women about to eat leftovers in a cafeteria']","['A rice cooker is cooking rice.', 'table and chairs next to a table holding a white pot', 'A rice cooker on a small table in a dining room.', 'White slow cooker next to a wooden table.', 'A small dining area with wooden tables and chairs has a rice cooker placed on a metal counter nearby.', 'Rice cooker sitting on metal cart in restaurant dining room.', 'a hot pot on top of the table', ""a crockpot sits upon a metal table, it's cord extends upward out of shot, there are some empty wooden tables and chairs in the background"", 'A crock pot on stop of a table plugged into an outlier much higher on the wall.']","[0.5521222949028015, 0.42287135124206543, 0.5414266586303711, 0.5046653747558594, 0.5265990495681763, 0.5280894041061401, 0.43180879950523376, 0.46126508712768555, 0.38927730917930603]",0.48423614766862655
1111_Man_in_white_mask_0.png,"['A man is kicking a football into the end zone for the Colts.', 'A man kicking a ball that another man had been holding in place', 'A football player kicking the ball.', 'Football holder kneeling as the kicker kicks the ball.', 'A football player kicks the ball while a teammate holds it on the field.', 'One football player held the ball so the other could kick it.', 'he is passing the ball', 'a football kicker kicks a football into the air as the other player kneels on the ground with one arm down where he had been holding the ball', 'two football players kicker just kicked the football', ""Colts' punter has his leg in the air after just kicking the ball, both the punter,  and holder, who's still in position, are both still looking down at where the ball had been.""]","['A football player kneels.', 'A football player kneels down while looking at his finger.', 'A football player kneeling down with his hand in position as a football has just been kicked from it.', 'A football player in position for a kickoff with a football in the air behind him.', 'The holder still in position after the field goal was kicked.', 'A Cowboys football player looks at the field while a football is coming in towards his head.', 'The male football player assumes a stance on one knee, hoping to catch the football heading his way.', 'a football player kneeling on the ground, picking at the ground, while a football is being thrown at him', 'A football player is kneeling on the field as a ball approaches.', 'a place holder for a football is standing in position with the ball just kicked and in motion.']","[0.6582881212234497, 0.6048503518104553, 0.6800771951675415, 0.7007783651351929, 0.6239269375801086, 0.5738356709480286, 0.6493135690689087, 0.6461308002471924, 0.6743762493133545, 0.6404592394828796]",0.6452036499977112
1111_Man_in_white_mask_1.png,"['A man is kicking a football into the end zone for the Colts.', 'A man kicking a ball that another man had been holding in place', 'A football player kicking the ball.', 'Football holder kneeling as the kicker kicks the ball.', 'A football player kicks the ball while a teammate holds it on the field.', 'One football player held the ball so the other could kick it.', 'he is passing the ball', 'a football kicker kicks a football into the air as the other player kneels on the ground with one arm down where he had been holding the ball', 'two football players kicker just kicked the football', ""Colts' punter has his leg in the air after just kicking the ball, both the punter,  and holder, who's still in position, are both still looking down at where the ball had been.""]","[""This is a green sports filled with white field markings. There is a. Football player wearing a white uniform on the right that's has his right leg extended forward in motion, throwing the football. You can see the football on the left in the air after he threw it."", 'A football player wearing a white jersey with blue sleeves and socks follows through on kicking a football.', 'A player for the Colts kicks a football.', 'A man kicks a football.', 'a footballer player for the indianapolis colts is punting a football during a game', 'An American football player is kicking the ball on the field.', 'a guy playing football', 'A man kicking a football', 'The kicker for the Colts is either kicking the ball off or going for a field goal attempt.', 'Kicker kicking football at a game']","[0.5192866921424866, 0.6243264079093933, 0.6833636164665222, 0.7155565619468689, 0.5816735029220581, 0.7013033628463745, 0.6334294080734253, 0.7189734578132629, 0.6309816241264343, 0.7193034291267395]",0.6528198063373566
1111_football_mask_0.png,"['A man is kicking a football into the end zone for the Colts.', 'A man kicking a ball that another man had been holding in place', 'A football player kicking the ball.', 'Football holder kneeling as the kicker kicks the ball.', 'A football player kicks the ball while a teammate holds it on the field.', 'One football player held the ball so the other could kick it.', 'he is passing the ball', 'a football kicker kicks a football into the air as the other player kneels on the ground with one arm down where he had been holding the ball', 'two football players kicker just kicked the football', ""Colts' punter has his leg in the air after just kicking the ball, both the punter,  and holder, who's still in position, are both still looking down at where the ball had been.""]","['A football kicker and setter after a completed kickoff.', 'A football player kicking a football positioned by his teammate.', 'A football kicker kicking next to the one crouched to hold the ball.', 'A placekicker of a football team is following through on a kick.', 'One football player holding an invisible football while other kicks it', 'A football player kick the ball as his teammate holds it.', 'A colts football player finishes kicking the ball his teammate held down', 'One man is kicking a foot as another man holds his hand downward and they are both wearing football uniforms.', 'A colts kicker is kicking a field goal.', 'A football kicker attempting a field goal while a teammate holds the ball on the ground.', 'Two football players are out on the field practicing.']","[0.6911565065383911, 0.754429280757904, 0.7571590542793274, 0.7000604271888733, 0.6854087114334106, 0.7767857909202576, 0.6951963901519775, 0.6894654035568237, 0.6424587368965149, 0.7504479289054871, 0.5753242373466492]",0.7016265879977833
1112_Woman_holding_ice_cream_mask_0.png,"['A woman waits to cross the street with her ice cream.', 'A pedestrian holding ice creams waits to cross a road while a person with a dog is also waiting behind her.', 'A woman pauses on a street corner while carrying two frozen treats, momentarily glancing back as a person walks a small dog behind her.', 'A heeled woman with two ice cream cups stands at a crosswalk', 'Two ladies and a dog crossing the road', 'A LADY PASSING THE STREET', 'A woman crossing the street with ice cream', 'A young lady in shorts holds two cups of ice cream while her dog is held by a friend.', 'There is a woman holding 2 ice creams and appears to be crossing the street.', 'A woman walks across a street holding two cups of ice cream while a person walks a dog behind her.']","['A person holds the leash of a dog as they stand on the sidewalk at a crosswalk.', 'A dog is waiting to cross a street with their owner.', 'a person and their dog waiting to cross the sidewalk.', 'A women standing on a road side area holding a dog.', 'a person partially scene walking small dog at crosswalk', 'a small dog waits at an intersection with its owner', 'Person walking dog waiting to cross street.', 'A lady standing at a street corner with her small dog on a leash.', 'Woman with dog waiting to cross the street.', 'A woman in purple pants walks a small brown dog on a leash along a city sidewalk']","[0.575332522392273, 0.5880749821662903, 0.5776242017745972, 0.5760990381240845, 0.5727012157440186, 0.5103053450584412, 0.611242413520813, 0.5891770124435425, 0.6563189625740051, 0.5188836455345154]",0.577575933933258
1112_dog_with_leash_mask_0.png,"['A woman waits to cross the street with her ice cream.', 'A pedestrian holding ice creams waits to cross a road while a person with a dog is also waiting behind her.', 'A woman pauses on a street corner while carrying two frozen treats, momentarily glancing back as a person walks a small dog behind her.', 'A heeled woman with two ice cream cups stands at a crosswalk', 'Two ladies and a dog crossing the road', 'A LADY PASSING THE STREET', 'A woman crossing the street with ice cream', 'A young lady in shorts holds two cups of ice cream while her dog is held by a friend.', 'There is a woman holding 2 ice creams and appears to be crossing the street.', 'A woman walks across a street holding two cups of ice cream while a person walks a dog behind her.']","['A woman is crossing the street holding two containers of ice cream.', 'Girl with two cups of ice cream leaving the crosswalk.', 'A lady is about to cross the street and got ice cream for her friends.', 'A woman is holding two ice creams using both hands.', 'A woman poses on the street while holding ice cream.', 'woman with ice cream about to cross a street', 'A woman is holding two cups of ice cream on a street corner', 'A woman dressed in shorts carrying two ice cream containers with spoons and about to cross a street,', 'A lady crossing the road holding some Ice creams', 'A young woman waits at a crosswalk carrying two ice cream dishes from a nearby ice cream shop.', 'A woman waits to cross the street holding two ice cream cones.']","[0.7681174278259277, 0.6864724159240723, 0.7465139627456665, 0.6454614400863647, 0.6896480321884155, 0.7501423358917236, 0.7227892279624939, 0.729378342628479, 0.7630578279495239, 0.7405818700790405, 0.7611778974533081]",0.7275764346122742
1112_ice_cream_mask_0.png,"['A woman waits to cross the street with her ice cream.', 'A pedestrian holding ice creams waits to cross a road while a person with a dog is also waiting behind her.', 'A woman pauses on a street corner while carrying two frozen treats, momentarily glancing back as a person walks a small dog behind her.', 'A heeled woman with two ice cream cups stands at a crosswalk', 'Two ladies and a dog crossing the road', 'A LADY PASSING THE STREET', 'A woman crossing the street with ice cream', 'A young lady in shorts holds two cups of ice cream while her dog is held by a friend.', 'There is a woman holding 2 ice creams and appears to be crossing the street.', 'A woman walks across a street holding two cups of ice cream while a person walks a dog behind her.']","['Women crossing the street.', 'A woman is standing on the sidewalk holding two dessert cups.', 'A woman waits to cross the street with 2 cups of ice cream in her hands, while a person behind her waits with their dog', 'A lady holding two cups of drinks and preparing to cross the road, and a man behind her with a dog.', 'A woman walks across a city street carrying two cups of frozen treats with a dog leashed behind her', 'People waiting to cross a street one with a dog and one with ice cream treats.', 'A woman holding two containers of ice cream crosses the street ahead of another woman walking a dog.', 'A woman is walking on the street holding some cups with someone else holding a dog close behind her', 'A woman is walking across the street with and ice cream treat in each hand', 'A woman walks across a street holding two cups of frozen treats as a man walks behind her with his dog.']","[0.5951927900314331, 0.6361426115036011, 0.7872794270515442, 0.6566992998123169, 0.7116683125495911, 0.7043405771255493, 0.780792236328125, 0.6481751799583435, 0.7505494356155396, 0.7335623502731323]",0.7004402220249176
1112_leash_mask_0.png,"['A woman waits to cross the street with her ice cream.', 'A pedestrian holding ice creams waits to cross a road while a person with a dog is also waiting behind her.', 'A woman pauses on a street corner while carrying two frozen treats, momentarily glancing back as a person walks a small dog behind her.', 'A heeled woman with two ice cream cups stands at a crosswalk', 'Two ladies and a dog crossing the road', 'A LADY PASSING THE STREET', 'A woman crossing the street with ice cream', 'A young lady in shorts holds two cups of ice cream while her dog is held by a friend.', 'There is a woman holding 2 ice creams and appears to be crossing the street.', 'A woman walks across a street holding two cups of ice cream while a person walks a dog behind her.']","['A woman is about to cross the street with ice cream in both hands.', 'A women prepares to cross the street while holding food in her hand.', 'A woman standing on the corner of a road holding two frozen yogurts with a person standing half in frame behind her', 'A person appears to be standing on a street corner eating a frozen dessert while waiting to cross the road.', 'A lady in shorts walking across a street holding two ice cream sundaes.', 'A woman walks the street holding icecream.', 'a woman about to cross the street holding two cups of ice cream', 'woman walking on a street', 'A woman crosses the street holding two cups of ice cream.', 'A woman holding two cups of ice cream is about to cross the street.']","[0.7736425399780273, 0.6563335657119751, 0.6343814134597778, 0.6441775560379028, 0.7340062260627747, 0.7200166583061218, 0.7516924738883972, 0.5781829953193665, 0.7778037786483765, 0.7765492796897888]",0.7046786487102509
1112_man_mask_0.png,"['A woman waits to cross the street with her ice cream.', 'A pedestrian holding ice creams waits to cross a road while a person with a dog is also waiting behind her.', 'A woman pauses on a street corner while carrying two frozen treats, momentarily glancing back as a person walks a small dog behind her.', 'A heeled woman with two ice cream cups stands at a crosswalk', 'Two ladies and a dog crossing the road', 'A LADY PASSING THE STREET', 'A woman crossing the street with ice cream', 'A young lady in shorts holds two cups of ice cream while her dog is held by a friend.', 'There is a woman holding 2 ice creams and appears to be crossing the street.', 'A woman walks across a street holding two cups of ice cream while a person walks a dog behind her.']","['A woman checks traffic before walking across the street carrying icecream.', 'A girl with ice creams attempting to cross street with her dog', 'A woman walks her dog while holding ice cream.', 'A woman is standing on the roadside with her dog.', 'A woman with icecream in both hands and a dog standing across the street', 'A woman is carrying two ice creams as her and her dog wait to cross the street.', 'a lady crossing the road with her dog following closely', 'A woman caring two small cups of ice cream and wedged hills is getting ready to cross the street and her small brown dog is behind her', 'A woman is carrying ice cream across the street as a brown dog follows', 'A woman holding ice cream with her dog behind her.']","[0.7328926920890808, 0.7280837297439575, 0.7088648080825806, 0.5834251642227173, 0.7624915242195129, 0.7916534543037415, 0.619947612285614, 0.7439039945602417, 0.730119526386261, 0.6878887414932251]",0.7089271247386932
1115_rocks_mask_merged.png,"['A girl jumps off a rock into the ocean.', 'A woman jumping off a cliff into the ocean.', 'A seagull flying near a girl jumping into the ocean.', 'A lady is jumping off a cliff into the sea, and a bird flying above.', 'Woman jumps off rocks in water and bird flies close by', 'A woman in a bathing suit jump off a cliff near water as a seagull flies above.', 'A woman leaps from a rock ledge toward the ocean while a seagull flies in the foreground', 'A woman jumps from a rock as a bird flies by.', 'A lady is jumping off of large rocks into the ocean.', 'A person leaping off a rock into the ocean while a bird flies nearby in the sky.', 'A girl jumps off a rock into the ocean.']","['There is a hawk on the left side in the sky above an ocean with mountains on the right side. There is a woman with dark hair flying in the sky jumping into the ocean with a white bikini on and her left arms is straight up.', 'A seagull flies in the foreground as a person in a swimsuit dives into the water in the background.', 'A seagull is flying in the foreground of the image and a woman is seen falling into the ocean.', 'A woman is hopping into the water as a bird flies by.', 'a swimmer leaps into the air above the ocean as a large bird glides through the sky', 'A bikini wearing woman is jumping into the ocean while a seagull is passing by above her.', 'A woman jumping in water near a flying eagle', ""There's a seagull flying over while the woman is jumping in the water."", 'A woman jumps into the ocean as a bird flys by.', 'Women jumping in ocean']","[0.5752532482147217, 0.6529667973518372, 0.6870522499084473, 0.7390722632408142, 0.6099129319190979, 0.762786328792572, 0.7004827857017517, 0.7605544924736023, 0.809531569480896, 0.6787421703338623]",0.6976354837417602
1115_seagull_mask_0.png,"['A girl jumps off a rock into the ocean.', 'A woman jumping off a cliff into the ocean.', 'A seagull flying near a girl jumping into the ocean.', 'A lady is jumping off a cliff into the sea, and a bird flying above.', 'Woman jumps off rocks in water and bird flies close by', 'A woman in a bathing suit jump off a cliff near water as a seagull flies above.', 'A woman leaps from a rock ledge toward the ocean while a seagull flies in the foreground', 'A woman jumps from a rock as a bird flies by.', 'A lady is jumping off of large rocks into the ocean.', 'A person leaping off a rock into the ocean while a bird flies nearby in the sky.', 'A girl jumps off a rock into the ocean.']","['A woman in cliff jumping into the ocean.', 'woman jumping off a rock into the water', 'A woman diving off the rocks into the ocean.', 'A woman wearing a white bikini jumping into the water.', 'A person is jumping off a rock into the ocean with the sea and cloudy sky in the background.', 'Woman jumping off rock into ocean.', 'A girl diving to the water body', 'a woman in a white bikini is jumping off of some rocks into water', 'Girl jumping from the rocks into the ocean', 'A woman mid air right after jumping of a rock.']","[0.7678585052490234, 0.7351207733154297, 0.7369445562362671, 0.6414481401443481, 0.7460033893585205, 0.7885623574256897, 0.5956271290779114, 0.6606506109237671, 0.7363119721412659, 0.7058407068252563]",0.7114368140697479
